rainfall,humidity,temperature,crop
1965.5,41.3,26.7,Sorghum
784.8,48.1,23.3,Green Grams
1197.9,42.1,30.4,Wheat
627.5,75.4,23.1,Cowpeas
1170.7,62.9,24.6,Groundnuts
1145.6,53.0,20.1,Soybeans
1304.3,50.9,12.5,Beans
1874.0,44.3,16.8,Cabbage
819.5,56.1,31.9,Sorghum
1624.6,48.5,28.6,Lentils
1018.7,55.8,34.0,Tomatoes
262.6,49.0,26.7,Beans
1512.6,71.5,25.3,Sweet Potatoes
906.7,44.9,18.0,Pumpkin
245.8,80.5,20.9,Beans
990.4,61.1,11.5,Maize
1093.0,59.0,35.0,Kale
927.4,51.2,28.3,Sweet Potatoes
719.2,74.1,34.7,Wheat
1915.5,56.4,29.6,Kale
684.2,52.8,22.9,Pineapple
1306.4,75.9,31.7,Cucumber
1134.6,45.1,22.0,Cucumber
1437.6,71.7,21.0,Soybeans
429.5,61.3,11.2,Pumpkin
1411.9,57.8,15.2,Cassava
691.9,56.2,25.8,Lentils
1914.8,75.2,17.1,Irish Potatoes
1594.6,82.4,22.0,Rice
898.3,84.9,16.6,Carrots
520.9,77.0,15.1,Lentils
1587.0,81.0,30.8,Irish Potatoes
503.6,61.0,17.4,Cabbage
1030.9,65.0,31.7,Watermelon
1851.7,71.4,34.1,Pawpaw
1227.3,40.2,12.1,Soybeans
1687.0,56.1,17.5,Cassava
1969.0,46.2,21.9,Cowpeas
1095.1,71.1,32.2,Millet
1409.0,58.4,11.3,Sorghum
355.5,63.6,11.1,Pineapple
530.4,60.5,31.1,Pineapple
705.6,41.8,32.3,Bananas
1726.9,64.3,11.4,Pumpkin
1591.6,46.3,11.8,Tomatoes
1873.5,76.4,12.2,Pineapple
1901.9,88.4,14.5,Cucumber
274.9,47.1,26.8,Pawpaw
1275.4,45.3,24.8,Sunflower
806.4,44.4,15.8,Wheat
804.1,82.9,16.6,Cassava
1034.0,65.8,12.8,Beans
567.5,48.2,20.3,Pawpaw
1894.7,49.0,16.7,Green Grams
1281.0,67.2,19.8,Peas
825.8,48.8,20.6,Sweet Potatoes
1387.5,44.2,20.0,Beans
200.3,80.4,32.2,Millet
839.6,42.1,31.8,Green Grams
693.0,57.3,17.3,Peas
1670.6,43.9,16.0,Cucumber
1902.4,64.5,29.8,Cabbage
1012.6,87.2,25.0,Cabbage
1639.1,53.1,32.9,Green Grams
834.7,76.1,14.4,Kale
715.5,42.2,29.7,Irish Potatoes
963.0,48.3,21.6,Peas
572.1,69.9,16.6,Groundnuts
1258.5,56.7,13.2,Kale
1034.2,52.5,33.0,Millet
1846.9,68.3,28.7,Irish Potatoes
677.3,74.8,14.4,Watermelon
1243.7,61.0,19.5,Maize
726.6,63.5,17.4,Cabbage
863.8,41.7,19.0,Tomatoes
822.1,61.9,12.3,Carrots
1687.9,84.5,15.5,Carrots
553.5,83.5,19.1,Millet
1340.1,53.8,20.5,Pumpkin
406.4,54.5,20.9,Carrots
650.3,78.8,16.5,Millet
1019.1,65.9,25.2,Sunflower
1390.0,53.4,18.2,Pineapple
1643.4,62.6,31.2,Tomatoes
980.0,61.8,25.2,Millet
1814.0,43.0,13.3,Maize
648.1,87.8,23.7,Pineapple
1975.1,61.0,29.6,Millet
352.7,41.2,21.2,Garlic
669.7,76.0,12.7,Sorghum
1331.8,74.3,32.8,Maize
1557.0,77.9,18.4,Tomatoes
1647.1,55.8,25.8,Cabbage
651.4,86.8,21.3,Millet
1006.9,43.7,18.3,Cowpeas
1224.8,65.4,12.9,Cassava
1252.1,42.9,31.2,Rice
1842.0,54.6,16.3,Pawpaw
338.9,66.8,20.7,Carrots
226.8,44.7,13.9,Irish Potatoes
1642.6,78.8,23.2,Pawpaw
503.2,62.3,25.7,Cassava
571.2,57.0,14.8,Pumpkin
744.4,70.4,32.7,Lentils
1805.3,49.1,25.0,Groundnuts
432.2,78.8,11.4,Pineapple
496.8,74.3,32.8,Onions
489.5,77.8,15.8,Bananas
265.5,88.0,18.1,Lentils
1138.2,55.5,12.9,Pawpaw
908.4,52.2,19.2,Watermelon
885.4,84.0,12.6,Onions
1736.6,64.8,24.6,Groundnuts
1542.2,77.9,28.1,Bananas
431.7,64.9,10.6,Watermelon
1142.0,88.2,16.2,Chilies
700.8,60.6,12.0,Maize
1013.2,70.4,29.6,Garlic
665.1,51.9,30.3,Cassava
1394.1,87.3,34.5,Lentils
1004.8,75.8,11.0,Pineapple
1089.6,86.2,10.8,Carrots
527.6,62.8,14.1,Pineapple
754.3,46.6,11.2,Peas
1754.5,69.5,22.5,Watermelon
838.3,59.6,33.3,Millet
1835.6,66.2,26.6,Millet
363.7,71.5,34.1,Pineapple
791.6,66.5,24.7,Cabbage
1063.7,60.5,11.8,Cucumber
583.2,69.8,23.9,Tomatoes
1217.6,64.4,24.8,Pineapple
1296.1,88.1,30.2,Watermelon
1950.6,67.4,26.0,Pineapple
1034.9,77.3,15.9,Kale
1879.1,73.4,17.0,Cabbage
1621.6,48.6,34.1,Pineapple
961.6,50.0,23.6,Cassava
630.1,79.9,11.1,Garlic
1746.2,55.8,30.9,Garlic
1422.2,88.6,20.1,Irish Potatoes
742.7,83.1,14.9,Pineapple
587.5,88.7,27.1,Wheat
765.7,73.7,23.6,Beans
1919.3,62.3,15.2,Sweet Potatoes
1338.7,57.4,19.4,Bananas
1884.1,47.1,25.4,Beans
1775.1,72.5,26.5,Millet
774.2,64.3,28.8,Soybeans
1425.3,70.6,32.4,Green Grams
1945.2,51.4,16.9,Carrots
328.9,54.0,24.4,Onions
1785.9,72.2,17.4,Sorghum
474.2,54.9,30.5,Sunflower
494.2,58.0,12.4,Onions
598.3,45.3,23.0,Pumpkin
1021.7,79.7,20.7,Soybeans
468.4,51.5,30.4,Beans
374.6,83.0,22.0,Irish Potatoes
267.7,82.0,21.3,Garlic
1452.0,86.1,24.5,Cabbage
1779.8,40.2,17.6,Bananas
1170.7,60.4,10.5,Onions
431.1,59.9,10.0,Cassava
1074.1,87.7,22.9,Sorghum
592.1,53.4,27.7,Soybeans
1423.5,77.5,27.8,Maize
1917.5,58.7,33.2,Beans
1259.3,42.1,11.6,Lentils
580.5,88.7,32.0,Sunflower
900.2,89.3,10.2,Chilies
1124.0,67.9,19.7,Pawpaw
1550.6,54.1,23.2,Wheat
1653.0,42.3,27.6,Chilies
1316.1,86.2,29.4,Sweet Potatoes
848.3,45.4,17.2,Sweet Potatoes
378.6,79.8,16.2,Onions
1867.1,79.7,17.9,Spinach
960.8,58.2,23.1,Cucumber
632.1,85.2,20.7,Lentils
862.9,73.7,23.8,Peas
1900.9,76.4,21.9,Kale
1322.2,62.1,10.5,Groundnuts
480.5,49.4,30.7,Chilies
1780.1,67.3,21.0,Sorghum
1962.1,65.6,25.6,Cassava
1616.8,78.3,29.2,Pumpkin
1293.6,85.5,18.3,Cowpeas
1572.6,63.2,21.0,Pawpaw
1928.0,82.3,27.5,Kale
1013.1,43.4,31.2,Sunflower
1268.4,47.8,19.2,Sweet Potatoes
1675.6,70.5,15.2,Green Grams
1272.4,47.3,22.1,Pumpkin
1725.4,56.4,28.7,Pawpaw
1755.9,58.5,33.6,Sunflower
1913.5,73.7,24.6,Sunflower
1903.1,71.6,13.7,Pineapple
1969.9,84.4,29.6,Spinach
1549.3,83.2,22.9,Kale
1802.2,58.1,20.4,Spinach
723.4,55.7,34.4,Cabbage
1727.0,59.4,27.4,Irish Potatoes
211.7,50.2,24.0,Cassava
664.4,47.7,21.3,Cabbage
1659.2,44.3,22.7,Sorghum
1352.2,78.7,22.0,Kale
465.8,85.6,12.0,Sweet Potatoes
1340.8,77.1,15.4,Sunflower
639.5,62.6,13.9,Sunflower
974.1,59.4,23.8,Soybeans
1768.4,65.2,23.0,Garlic
958.0,43.7,34.6,Irish Potatoes
1467.4,70.1,27.1,Maize
1376.6,75.5,30.2,Tomatoes
1814.5,67.3,13.3,Millet
1855.1,79.3,21.4,Cucumber
201.5,40.4,33.3,Cassava
1398.3,78.3,21.6,Soybeans
823.3,66.4,34.9,Cabbage
1492.0,42.9,33.0,Bananas
589.9,74.6,18.4,Green Grams
1101.1,76.8,12.4,Carrots
259.3,83.4,28.3,Cowpeas
719.6,49.1,25.6,Chilies
1395.2,56.4,34.4,Garlic
647.1,79.1,25.3,Carrots
1261.0,82.0,33.6,Irish Potatoes
886.1,41.3,24.0,Spinach
1431.0,78.2,15.0,Beans
1005.2,50.3,23.3,Spinach
1135.3,88.2,23.6,Pawpaw
979.6,79.7,27.9,Watermelon
552.2,45.0,16.7,Cucumber
1376.6,46.0,34.0,Peas
1865.3,89.4,25.8,Peas
846.4,78.4,27.5,Pumpkin
671.4,53.8,23.2,Cucumber
1126.8,44.0,31.4,Sorghum
697.8,89.0,32.1,Pineapple
1496.0,56.2,22.1,Soybeans
1018.9,48.2,14.2,Cassava
1259.1,42.3,20.4,Cowpeas
940.0,89.0,22.7,Tomatoes
1180.1,72.7,32.0,Beans
476.2,57.6,24.3,Pawpaw
1594.8,62.8,26.2,Pawpaw
1033.0,76.3,13.4,Cabbage
293.3,71.8,11.9,Millet
1278.9,41.7,29.8,Pawpaw
790.5,75.9,30.4,Pawpaw
416.7,53.6,10.7,Chilies
1543.2,84.9,26.7,Garlic
1311.3,61.1,28.9,Groundnuts
1152.9,52.3,25.4,Sunflower
990.0,59.9,26.4,Wheat
294.8,71.0,34.0,Beans
1122.8,69.9,34.3,Millet
1954.2,60.2,12.5,Tomatoes
1083.2,41.6,16.1,Cabbage
1666.8,85.9,13.5,Tomatoes
600.0,54.5,13.8,Rice
726.6,47.4,17.4,Sweet Potatoes
543.2,48.5,33.3,Kale
1666.7,88.0,19.7,Groundnuts
354.2,80.1,28.5,Peas
608.5,56.4,23.4,Wheat
1363.4,62.2,14.6,Chilies
708.7,41.2,19.5,Cabbage
1024.9,42.8,20.8,Sunflower
1434.2,79.1,12.9,Irish Potatoes
1759.5,54.9,17.9,Watermelon
599.1,89.7,10.7,Sunflower
1126.9,77.0,27.4,Garlic
809.7,48.2,16.6,Spinach
1399.1,87.6,29.3,Chilies
347.7,85.4,25.2,Groundnuts
813.1,70.8,28.8,Cucumber
643.4,41.5,28.1,Maize
1741.7,79.4,30.5,Sorghum
635.6,40.7,26.8,Sunflower
842.2,71.9,25.8,Groundnuts
909.3,41.1,27.3,Carrots
1895.8,52.2,33.0,Pineapple
517.5,56.5,18.0,Pineapple
412.2,72.8,23.9,Groundnuts
1155.0,85.2,14.0,Cowpeas
1395.5,84.1,20.7,Pawpaw
1099.2,77.1,15.3,Tomatoes
1231.0,60.0,31.0,Spinach
1444.4,46.4,30.6,Soybeans
1178.4,76.9,15.9,Pineapple
1295.4,44.1,16.5,Green Grams
1088.5,57.2,29.7,Carrots
357.1,56.3,28.1,Pumpkin
1999.0,44.0,22.4,Cabbage
397.7,75.8,19.8,Onions
1157.7,79.3,25.6,Beans
985.2,66.3,30.8,Pineapple
316.5,79.9,25.6,Sorghum
1809.6,74.4,16.0,Lentils
727.3,65.5,29.0,Tomatoes
941.8,66.4,34.6,Pawpaw
261.8,61.2,16.1,Cabbage
294.9,70.2,16.4,Soybeans
663.1,43.9,18.8,Sunflower
1739.2,46.5,10.9,Beans
735.7,79.4,15.8,Millet
289.4,79.9,14.3,Cabbage
1881.0,41.5,21.5,Garlic
619.5,53.7,15.7,Beans
1942.2,73.0,15.4,Cassava
569.8,75.0,10.7,Kale
1317.7,40.4,30.8,Irish Potatoes
1953.8,67.7,23.8,Watermelon
514.0,50.2,25.0,Soybeans
539.7,48.9,30.8,Kale
1725.0,46.1,13.5,Cabbage
1165.6,43.5,16.8,Chilies
552.0,60.0,30.6,Bananas
647.1,66.8,33.8,Cowpeas
1025.5,59.0,34.8,Chilies
1101.0,55.5,32.8,Bananas
304.4,74.3,26.4,Carrots
1545.7,40.4,27.1,Cabbage
823.7,44.7,30.4,Millet
942.7,86.4,31.3,Rice
884.8,55.2,21.0,Cowpeas
246.8,73.8,23.5,Wheat
1128.6,76.7,20.9,Pineapple
561.9,75.8,33.4,Pumpkin
1776.9,70.2,32.2,Irish Potatoes
617.7,66.6,12.0,Chilies
280.7,88.5,29.6,Peas
1321.5,71.4,25.4,Pawpaw
1562.7,82.9,23.0,Peas
1252.9,48.8,32.3,Kale
1124.5,80.6,22.5,Groundnuts
519.3,69.3,31.7,Watermelon
1204.9,72.6,34.9,Carrots
1672.1,52.6,20.0,Carrots
253.8,66.8,27.3,Spinach
1157.7,50.3,18.5,Garlic
1932.7,67.9,17.8,Chilies
701.4,79.3,10.2,Tomatoes
341.2,85.8,34.7,Bananas
1839.0,67.7,15.7,Pumpkin
1266.3,80.9,33.6,Kale
1309.9,60.1,27.7,Cowpeas
1353.7,70.1,22.9,Cabbage
304.6,57.2,26.1,Pawpaw
1708.8,74.8,16.7,Onions
761.2,74.0,32.5,Onions
602.4,83.3,22.0,Lentils
449.0,46.6,26.9,Cassava
1359.2,67.8,24.9,Spinach
322.6,83.3,23.2,Beans
1293.8,59.9,26.3,Sunflower
799.9,75.3,16.1,Beans
468.2,75.2,19.9,Garlic
263.8,53.5,16.2,Irish Potatoes
432.4,61.8,29.0,Cucumber
538.7,45.1,27.1,Cowpeas
699.3,69.8,23.0,Pawpaw
1816.7,82.1,12.6,Spinach
1181.7,57.7,31.5,Lentils
328.1,67.9,13.3,Green Grams
207.5,87.7,26.1,Lentils
932.0,70.3,33.0,Bananas
1798.0,53.7,23.9,Soybeans
698.3,87.4,27.1,Chilies
727.7,61.7,22.4,Maize
1244.8,64.2,33.8,Irish Potatoes
1242.4,89.2,15.2,Kale
892.9,77.7,29.0,Bananas
1232.0,60.5,31.6,Wheat
1090.1,75.7,10.8,Soybeans
638.4,51.2,20.7,Bananas
949.8,55.4,11.9,Garlic
294.9,65.4,32.7,Soybeans
1737.8,57.0,15.6,Sorghum
756.6,43.6,12.8,Bananas
961.5,48.1,26.2,Onions
912.5,78.9,20.8,Garlic
1652.9,84.4,28.9,Tomatoes
1087.3,44.9,32.6,Pawpaw
900.4,51.8,26.9,Groundnuts
722.9,62.9,19.2,Sweet Potatoes
1047.9,68.4,26.8,Garlic
1053.0,46.0,34.2,Cabbage
1361.6,69.6,17.2,Maize
1772.5,57.5,12.4,Chilies
255.3,52.0,28.3,Watermelon
674.6,68.3,27.4,Tomatoes
1157.2,74.2,16.8,Watermelon
437.1,84.5,22.3,Carrots
424.0,77.8,23.1,Irish Potatoes
1181.4,43.7,18.5,Onions
284.5,67.9,20.5,Wheat
1906.3,65.5,33.1,Garlic
1522.5,67.5,13.1,Tomatoes
340.3,80.8,20.0,Maize
1891.3,72.5,11.4,Peas
1982.6,76.9,11.8,Irish Potatoes
1721.0,50.7,12.7,Green Grams
537.7,43.9,10.5,Peas
1461.9,40.1,19.9,Tomatoes
891.9,49.1,12.7,Wheat
1955.9,69.0,21.7,Cowpeas
1290.6,64.2,17.1,Garlic
454.9,60.3,26.5,Green Grams
1798.7,51.3,20.4,Sweet Potatoes
1157.8,60.6,19.6,Kale
1915.8,47.7,23.4,Cassava
1070.3,56.7,12.8,Garlic
586.3,56.9,13.1,Beans
996.5,69.8,33.6,Sorghum
1486.8,51.5,14.1,Chilies
327.8,49.3,34.2,Sorghum
1363.3,43.0,21.0,Pawpaw
992.4,61.4,28.8,Millet
510.3,77.5,20.3,Maize
401.3,88.4,14.8,Pumpkin
287.6,65.5,23.9,Irish Potatoes
1279.5,85.4,31.0,Cabbage
1115.9,51.6,11.1,Cucumber
971.0,46.0,33.1,Pumpkin
904.0,44.3,10.0,Green Grams
542.7,47.8,34.4,Onions
1895.1,88.3,21.3,Sweet Potatoes
1401.2,66.0,21.2,Pumpkin
1810.5,87.9,34.3,Tomatoes
421.6,71.8,18.6,Peas
1887.1,52.1,13.5,Tomatoes
645.8,67.3,20.8,Bananas
1070.8,81.1,17.4,Sunflower
232.2,79.2,18.0,Maize
1965.1,55.6,21.6,Garlic
1356.8,53.9,25.2,Spinach
247.5,78.0,19.0,Lentils
1273.0,54.6,27.0,Garlic
369.8,60.6,32.0,Kale
1267.1,70.2,21.7,Cassava
204.8,59.7,16.3,Rice
713.8,60.9,20.6,Kale
730.2,89.1,19.7,Groundnuts
1969.9,65.0,14.9,Garlic
1324.9,48.3,23.6,Maize
1260.6,75.1,26.1,Pumpkin
208.0,54.0,24.8,Bananas
1201.0,54.9,10.7,Cucumber
835.5,57.9,11.7,Lentils
562.0,51.0,23.5,Chilies
252.4,59.2,13.3,Wheat
630.7,60.1,18.7,Cowpeas
571.8,67.7,27.1,Cabbage
552.9,49.7,22.4,Sweet Potatoes
1055.4,89.8,34.0,Spinach
1304.0,66.2,19.2,Sorghum
1840.8,74.7,25.5,Millet
1767.6,75.7,12.8,Carrots
950.6,62.0,15.2,Soybeans
1339.4,82.2,10.2,Chilies
637.5,70.7,26.9,Soybeans
1473.0,64.3,33.1,Sorghum
656.0,85.3,30.0,Maize
1287.5,71.7,16.8,Kale
576.1,77.2,12.5,Pumpkin
1099.4,64.7,29.3,Cassava
754.9,82.8,12.8,Peas
337.4,65.1,32.8,Lentils
1525.9,77.3,23.5,Sweet Potatoes
1116.1,78.7,11.1,Carrots
1357.9,48.8,12.5,Chilies
1132.8,68.5,16.0,Tomatoes
632.0,54.1,28.7,Pineapple
333.2,75.3,26.3,Spinach
1254.8,69.9,16.1,Rice
292.9,80.6,12.3,Lentils
1132.5,56.4,14.3,Lentils
202.4,46.2,33.5,Millet
1974.6,62.3,16.3,Wheat
1846.5,86.6,12.9,Garlic
244.8,79.1,14.5,Millet
1950.3,53.5,18.9,Wheat
1471.5,70.2,12.5,Cabbage
1236.6,74.2,20.8,Rice
1882.8,71.8,34.4,Garlic
1859.4,82.7,19.1,Peas
926.1,73.1,28.5,Bananas
745.9,45.8,32.8,Irish Potatoes
1955.8,71.0,27.4,Watermelon
305.3,89.4,31.5,Irish Potatoes
1322.0,75.0,17.5,Carrots
639.8,52.3,24.1,Sorghum
1471.1,68.5,13.4,Lentils
1319.5,45.2,29.4,Tomatoes
1436.9,43.4,21.6,Millet
1150.7,51.3,11.8,Sunflower
394.8,48.7,16.1,Peas
1516.2,77.7,17.0,Cabbage
1587.7,68.3,18.2,Sunflower
1767.5,44.8,30.5,Carrots
1794.9,45.5,23.2,Cucumber
810.9,80.1,24.1,Wheat
641.8,59.5,14.9,Cassava
674.0,48.2,18.4,Cucumber
1093.9,70.3,24.7,Kale
800.9,89.8,15.2,Cucumber
1525.6,54.5,21.6,Tomatoes
1262.5,67.0,23.8,Pumpkin
1763.1,80.5,10.3,Bananas
417.3,49.8,10.7,Pawpaw
1798.9,48.8,20.8,Lentils
559.8,87.1,12.0,Beans
1556.2,46.9,25.2,Cucumber
965.1,66.7,17.3,Sorghum
1997.8,89.1,18.7,Tomatoes
480.5,56.4,25.5,Onions
1413.3,84.3,32.3,Cowpeas
1774.6,65.3,25.6,Watermelon
1766.6,41.5,29.6,Chilies
904.0,54.6,24.1,Cabbage
1572.1,65.5,13.8,Cucumber
458.0,79.8,21.8,Pawpaw
1893.0,85.6,12.6,Irish Potatoes
1212.2,55.0,14.6,Bananas
1546.6,76.9,34.7,Pumpkin
479.5,55.4,23.6,Wheat
1512.9,66.6,19.4,Kale
606.5,51.7,34.9,Sorghum
576.0,86.9,20.6,Maize
654.2,53.3,33.4,Kale
1343.6,66.9,24.5,Cassava
956.2,69.5,14.0,Sunflower
1893.2,87.9,20.2,Cabbage
1833.9,74.8,15.3,Onions
1610.2,62.7,13.0,Cassava
1980.4,49.7,17.9,Sweet Potatoes
1445.2,62.7,32.0,Rice
365.8,64.9,25.6,Peas
1247.9,58.0,20.2,Cassava
1547.9,79.5,23.9,Kale
920.8,89.6,31.8,Garlic
1092.4,57.5,31.4,Pineapple
689.2,74.0,28.7,Onions
1441.8,53.2,32.9,Lentils
1949.0,73.5,31.3,Tomatoes
1743.9,88.5,13.5,Groundnuts
306.2,56.8,20.2,Bananas
1499.5,82.5,15.4,Spinach
1710.7,61.3,29.2,Beans
1408.0,62.8,26.0,Cucumber
1729.6,71.3,16.6,Pineapple
1416.3,40.1,27.4,Lentils
1898.2,43.5,26.5,Rice
679.3,84.3,26.6,Sorghum
1796.5,69.9,27.1,Rice
863.0,79.7,21.8,Soybeans
408.9,46.4,18.6,Watermelon
220.4,79.3,19.5,Kale
1532.4,76.4,24.6,Soybeans
330.8,71.5,34.7,Beans
1660.8,45.8,19.7,Cowpeas
1551.4,75.7,28.5,Garlic
1951.0,74.2,29.0,Bananas
873.7,81.2,17.3,Spinach
484.0,83.6,34.6,Cabbage
1777.1,46.2,23.4,Peas
843.1,71.8,12.7,Cabbage
201.5,50.8,28.5,Irish Potatoes
925.7,69.0,13.1,Peas
705.4,82.4,32.4,Tomatoes
1389.9,67.0,23.9,Maize
418.8,45.5,22.4,Wheat
475.7,45.2,29.8,Maize
869.6,52.7,11.6,Chilies
828.6,53.6,17.5,Pineapple
1526.2,61.3,16.4,Bananas
548.0,72.4,17.1,Watermelon
816.0,73.0,25.3,Lentils
953.3,48.1,26.4,Cassava
205.2,47.8,29.2,Beans
807.5,66.3,31.5,Groundnuts
1185.2,69.1,28.1,Beans
406.8,46.6,28.7,Groundnuts
1329.8,89.5,17.4,Tomatoes
320.9,45.5,13.7,Sunflower
1310.4,87.2,21.9,Watermelon
1997.3,72.9,18.4,Rice
494.0,69.7,14.3,Garlic
446.0,45.5,29.9,Cucumber
1381.8,81.2,15.8,Bananas
1083.5,74.8,31.3,Cucumber
718.2,50.3,18.3,Wheat
927.0,47.2,24.9,Garlic
1842.7,45.7,10.0,Cucumber
708.6,45.9,15.8,Rice
1494.3,72.5,27.5,Tomatoes
1299.6,61.7,31.6,Peas
675.6,57.9,21.8,Beans
1562.4,70.3,26.3,Carrots
1415.1,67.1,29.2,Sweet Potatoes
832.3,79.6,17.5,Cowpeas
1547.8,76.4,19.2,Tomatoes
838.6,63.0,33.7,Green Grams
916.1,83.1,28.9,Sunflower
360.1,57.4,10.7,Spinach
786.1,62.5,12.1,Watermelon
1250.5,61.8,30.6,Bananas
1662.7,81.8,24.9,Carrots
1044.2,86.1,27.8,Cucumber
1737.3,54.4,20.1,Carrots
1855.6,74.5,16.2,Chilies
1342.2,84.6,32.2,Watermelon
593.4,73.0,29.7,Cucumber
514.2,81.8,12.9,Pumpkin
811.8,70.7,20.7,Pawpaw
419.0,87.7,12.1,Garlic
1140.1,40.5,26.3,Carrots
1872.4,54.2,14.1,Tomatoes
252.7,86.0,16.5,Watermelon
1673.8,72.7,19.1,Lentils
1083.1,58.4,24.1,Green Grams
1424.5,89.4,22.0,Wheat
203.0,73.3,20.3,Watermelon
752.3,79.1,23.2,Soybeans
213.9,75.6,22.5,Green Grams
1603.4,51.3,10.1,Millet
450.2,80.8,30.1,Bananas
1099.2,81.7,26.3,Groundnuts
1332.8,43.1,11.6,Lentils
283.7,64.1,22.7,Kale
1752.5,40.1,22.3,Kale
1509.5,88.4,29.2,Wheat
383.8,61.8,18.9,Tomatoes
462.2,64.0,25.5,Irish Potatoes
963.5,90.0,10.7,Garlic
1729.1,64.1,15.5,Tomatoes
1063.4,45.7,28.8,Chilies
1041.8,53.0,10.1,Watermelon
1809.6,48.9,13.6,Sweet Potatoes
999.7,44.5,21.1,Groundnuts
821.5,65.6,25.6,Pineapple
1976.7,60.1,22.7,Green Grams
1843.9,56.4,30.1,Groundnuts
843.7,43.5,31.2,Garlic
386.7,66.8,19.3,Onions
1247.1,40.4,26.9,Cabbage
278.6,59.0,33.4,Groundnuts
1764.6,84.7,17.7,Irish Potatoes
1764.2,71.0,29.3,Cassava
772.3,65.6,25.0,Green Grams
1019.7,44.7,26.3,Chilies
1944.5,68.3,24.5,Irish Potatoes
1585.2,59.5,24.6,Watermelon
1242.1,69.6,24.2,Groundnuts
1027.1,75.3,26.0,Lentils
1539.6,72.9,22.9,Garlic
725.7,60.5,16.5,Pineapple
1878.2,68.4,30.1,Chilies
607.3,41.0,25.5,Carrots
1460.3,78.3,33.7,Spinach
243.6,58.8,26.5,Lentils
1743.4,48.2,32.7,Watermelon
698.1,54.7,13.3,Chilies
243.5,66.0,11.6,Cassava
1195.5,60.8,19.0,Sorghum
307.4,80.8,24.5,Peas
783.6,40.4,24.6,Pawpaw
1038.5,62.4,18.4,Chilies
833.4,83.4,16.8,Chilies
1591.0,70.7,29.8,Pumpkin
486.7,87.4,21.7,Pawpaw
1052.0,52.1,18.7,Tomatoes
1639.9,76.1,22.1,Cassava
269.6,86.8,15.5,Irish Potatoes
1512.7,60.1,31.5,Sweet Potatoes
1009.4,77.1,32.9,Cucumber
1636.7,88.1,30.7,Maize
751.3,55.2,14.0,Millet
1224.0,56.3,15.8,Wheat
1933.9,40.8,25.3,Beans
1322.1,46.8,23.8,Cassava
823.5,75.0,13.6,Cowpeas
419.5,72.2,31.7,Sweet Potatoes
538.6,43.9,15.8,Maize
1689.1,71.8,28.3,Rice
1426.6,41.5,17.5,Bananas
1125.6,45.3,23.8,Groundnuts
1636.6,76.6,28.7,Sunflower
1438.7,87.7,32.9,Garlic
1696.2,85.6,10.9,Pumpkin
473.6,89.2,14.2,Beans
1063.2,58.3,17.0,Irish Potatoes
1793.2,51.4,14.7,Soybeans
1290.7,58.2,32.6,Cassava
417.2,71.5,31.1,Irish Potatoes
572.1,73.9,23.6,Irish Potatoes
1100.6,85.8,22.8,Sunflower
635.6,50.4,29.2,Pawpaw
1184.4,48.9,18.2,Rice
1406.6,73.3,33.0,Garlic
449.4,58.5,13.6,Soybeans
1069.6,68.0,14.9,Cowpeas
1368.0,62.0,16.5,Cassava
289.8,89.9,17.5,Bananas
694.1,82.0,25.3,Pumpkin
1038.4,40.9,24.6,Pawpaw
1927.0,51.8,27.1,Sorghum
854.2,62.8,22.8,Pineapple
407.8,80.0,18.5,Kale
1302.8,65.3,26.1,Beans
498.0,79.1,12.0,Soybeans
1268.5,70.4,29.5,Soybeans
1922.4,70.9,16.8,Maize
1624.7,68.0,33.6,Chilies
439.6,81.7,30.9,Maize
694.7,79.1,10.3,Cassava
882.0,57.4,30.5,Maize
951.3,54.6,11.9,Beans
1926.0,81.6,12.3,Bananas
865.8,49.6,33.2,Wheat
1834.2,77.4,29.9,Spinach
1537.9,76.6,19.7,Green Grams
1666.0,43.6,14.3,Pineapple
911.5,83.3,34.9,Beans
427.4,77.9,33.1,Cassava
1300.9,81.2,29.4,Kale
1430.9,86.9,28.8,Wheat
1229.6,84.8,30.7,Tomatoes
326.0,61.3,32.8,Pawpaw
503.0,80.2,25.6,Spinach
1855.2,47.9,30.7,Watermelon
366.8,57.8,30.1,Soybeans
1752.5,66.0,18.5,Spinach
1214.8,67.4,33.3,Irish Potatoes
1847.6,68.6,22.8,Soybeans
520.5,68.4,28.3,Irish Potatoes
774.1,66.8,33.0,Green Grams
533.6,63.0,34.3,Cabbage
1796.6,85.1,28.6,Garlic
645.7,52.0,20.9,Bananas
1912.8,56.0,14.8,Kale
748.4,66.7,29.9,Sorghum
314.8,59.7,12.9,Sweet Potatoes
652.8,85.1,11.3,Watermelon
1527.4,44.4,12.7,Kale
1250.6,57.0,10.8,Watermelon
1428.4,44.0,30.5,Peas
673.1,62.9,28.1,Green Grams
1353.9,77.9,20.9,Beans
1512.8,77.5,16.8,Peas
1759.5,51.7,10.7,Carrots
1625.9,82.2,13.4,Sunflower
682.6,68.2,17.0,Pumpkin
1160.1,73.7,16.1,Pawpaw
289.1,57.3,27.0,Cowpeas
432.4,81.9,33.1,Cowpeas
1204.8,53.2,31.1,Spinach
783.6,55.3,30.1,Maize
1637.3,40.2,11.5,Pumpkin
1471.1,68.2,33.0,Watermelon
439.2,63.9,11.4,Bananas
889.8,81.1,26.6,Wheat
773.0,61.7,21.4,Beans
