Rainfall,Humidity,Temperature,pH,Label
1293.13,79.5,32.83,4.9,Tomatoes
761.61,61.8,16.68,5.65,Sweet Potatoes
814.19,75.59,10.58,6.33,Green Grams
715.27,82.9,14.71,7.35,Irish Potatoes
819.88,80.26,18.1,6.55,Sweet Potatoes
1105.46,45.65,10.43,8.26,Cabbage
553.27,82.96,17.3,6.76,Peas
1414.49,45.54,26.09,7.95,Sweet Potatoes
433.04,67.91,17.12,6.2,Peas
1235.65,40.11,29.83,6.99,Maize
453.75,68.71,34.14,5.07,Beans
974.31,43.93,12.56,5.82,Cabbage
669.04,84.0,27.96,6.87,Bananas
695.89,52.95,18.75,5.83,Green Grams
1490.4,85.04,22.46,8.2,Cabbage
781.32,55.05,11.06,6.74,Tomatoes
1265.61,67.86,28.32,7.23,Cowpeas
1013.4,78.06,31.58,5.64,Sorghum
409.77,42.42,24.64,6.0,Bananas
997.21,85.07,16.71,4.83,Irish Potatoes
840.18,78.64,33.03,5.18,Onions
1199.16,73.71,32.01,6.19,Kale
793.54,73.89,34.67,6.05,Onions
841.22,87.75,32.81,6.35,Peas
1440.72,55.74,16.01,4.82,Cowpeas
653.13,85.3,10.49,6.92,Watermelon
306.01,57.19,17.36,5.11,Wheat
1447.26,47.73,25.69,8.37,Beans
917.52,55.7,11.93,7.5,Sorghum
1235.59,41.18,27.92,5.27,Onions
763.75,62.56,18.36,7.83,Sorghum
1082.95,60.79,12.56,4.84,Watermelon
365.0,48.15,30.05,5.25,Lentils
1465.38,84.6,13.64,6.18,Kale
1330.19,74.98,19.67,6.45,Cabbage
922.76,85.5,14.68,6.09,Bananas
1384.25,89.92,32.21,7.77,Onions
1384.1,67.56,16.37,4.7,Rice
1277.12,87.82,14.58,4.79,Sweet Potatoes
1475.61,78.45,29.7,6.06,Tomatoes
1356.4,52.54,12.37,6.83,Watermelon
872.57,45.19,22.54,8.09,Irish Potatoes
692.41,61.2,25.06,6.54,Onions
1499.15,80.56,30.95,6.94,Tomatoes
1208.37,52.43,17.14,5.81,Cassava
1359.0,84.21,25.94,5.87,Carrots
417.42,88.84,10.18,5.36,Maize
1004.94,52.07,32.84,5.91,Sorghum
832.79,77.47,15.37,7.9,Rice
1184.43,75.27,26.24,7.23,Green Grams
821.38,49.52,14.39,5.38,Sweet Potatoes
1092.49,60.61,30.98,6.33,Sorghum
848.32,55.53,20.08,5.05,Watermelon
697.04,87.78,29.3,6.36,Carrots
627.12,52.84,29.78,6.99,Tomatoes
1120.61,48.26,18.43,6.0,Kale
1425.09,72.09,11.73,5.77,Sweet Potatoes
453.12,73.62,14.72,8.07,Lentils
1283.54,41.93,10.58,5.08,Sorghum
1131.98,68.02,27.24,8.24,Sorghum
371.18,74.46,22.35,6.43,Bananas
794.34,55.71,23.04,5.67,Bananas
850.06,80.94,17.14,7.6,Millet
695.69,41.41,25.32,7.13,Watermelon
636.09,62.39,10.44,5.91,Millet
1190.46,79.19,14.35,4.53,Cabbage
791.86,64.0,21.22,5.47,Peas
703.83,78.19,13.18,6.06,Lentils
1348.03,72.99,30.4,6.03,Beans
729.03,55.53,12.44,5.06,Sorghum
900.13,40.5,15.5,6.18,Beans
775.41,64.05,10.39,5.16,Carrots
1201.4,50.66,21.2,5.41,Wheat
1189.55,82.02,34.59,4.73,Bananas
1335.59,84.26,28.09,5.91,Lentils
1477.31,55.75,25.21,7.88,Beans
429.5,66.11,15.23,6.31,Carrots
681.92,65.04,27.52,8.34,Rice
381.74,67.23,12.54,7.8,Wheat
788.09,83.63,18.07,6.52,Cabbage
543.53,45.59,21.59,7.84,Cowpeas
851.28,48.39,31.48,8.28,Rice
365.93,72.87,14.98,6.99,Green Grams
1461.33,53.72,28.19,6.06,Cowpeas
1200.0,78.05,27.44,7.95,Watermelon
771.9,56.8,12.65,5.97,Millet
1482.05,85.39,19.83,6.47,Kale
1234.12,77.94,20.21,7.63,Wheat
723.87,80.0,18.63,4.51,Irish Potatoes
1499.58,48.76,20.61,5.45,Kale
704.52,80.99,25.03,5.06,Sorghum
1336.19,40.85,27.08,6.25,Irish Potatoes
801.57,50.12,27.53,7.6,Cassava
1286.77,44.28,27.42,4.66,Cabbage
662.54,68.03,16.95,8.11,Peas
1439.98,58.59,17.93,5.5,Sorghum
895.35,52.25,34.25,5.67,Carrots
701.91,61.08,20.86,5.08,Cabbage
577.12,63.8,19.64,7.07,Maize
319.03,46.53,22.69,6.14,Wheat
441.76,71.35,32.5,6.19,Cowpeas
1209.88,80.18,16.41,7.49,Sorghum
732.76,77.42,13.85,7.41,Cabbage
358.6,60.9,30.75,4.89,Sorghum
915.18,87.19,15.46,5.91,Carrots
1140.44,64.98,25.35,5.76,Millet
1362.92,48.2,24.79,7.1,Kale
1396.0,73.88,30.01,7.7,Rice
1125.63,49.77,32.44,8.38,Peas
396.22,80.36,26.79,8.38,Tomatoes
696.49,69.04,19.72,5.62,Peas
1081.28,61.54,10.54,8.3,Irish Potatoes
1117.59,68.44,10.47,6.63,Lentils
1059.17,63.92,25.14,4.67,Irish Potatoes
761.06,44.21,10.27,8.39,Carrots
1242.22,54.24,14.14,8.35,Onions
1322.75,59.09,11.02,8.18,Tomatoes
944.78,48.66,33.58,6.41,Green Grams
927.73,60.17,13.03,6.29,Kale
1425.31,42.7,27.58,5.49,Millet
322.93,71.24,29.42,5.73,Kale
1134.64,42.28,14.47,7.35,Peas
615.68,62.67,22.66,5.4,Green Grams
1292.51,80.34,30.39,6.92,Cabbage
1366.91,68.38,25.72,8.39,Onions
1385.02,59.3,28.55,6.0,Maize
1364.42,49.26,21.74,8.28,Watermelon
653.32,61.06,26.36,4.88,Sweet Potatoes
790.9,53.26,19.24,7.5,Sweet Potatoes
561.28,78.91,30.28,6.79,Rice
732.79,75.45,33.08,6.68,Carrots
537.55,43.55,12.96,5.78,Tomatoes
881.02,64.25,31.83,5.05,Beans
1038.0,57.12,22.84,7.27,Kale
1424.0,84.39,30.55,7.95,Sweet Potatoes
586.94,62.51,19.23,5.99,Beans
790.07,77.34,26.23,6.38,Rice
839.04,40.3,17.78,8.19,Onions
902.2,81.37,13.5,5.0,Lentils
1294.29,49.31,25.79,8.43,Watermelon
1310.02,47.02,26.42,8.27,Sorghum
1444.4,86.35,19.79,4.9,Millet
1201.91,80.83,18.86,5.77,Beans
1096.63,50.18,34.79,7.79,Wheat
1291.64,44.0,16.64,4.76,Bananas
1287.98,40.85,34.58,5.12,Cassava
1245.06,59.29,20.29,5.51,Maize
808.56,58.07,13.08,4.67,Tomatoes
685.72,51.11,20.21,6.77,Kale
349.04,69.43,14.48,5.12,Maize
748.28,65.55,20.78,6.81,Rice
1430.07,48.44,10.8,6.79,Rice
1308.88,58.17,26.04,8.5,Lentils
416.87,57.5,17.89,5.35,Millet
1268.68,48.41,18.41,5.56,Cassava
437.25,70.67,20.3,5.37,Onions
428.41,85.29,21.45,5.96,Watermelon
1145.68,50.23,13.87,7.84,Beans
652.19,57.48,19.52,8.47,Sweet Potatoes
1145.45,55.92,22.34,5.37,Wheat
609.7,62.24,23.92,5.6,Lentils
816.1,51.46,16.21,4.83,Sweet Potatoes
477.54,41.9,12.58,5.69,Carrots
924.12,41.79,28.62,4.51,Peas
1188.39,44.57,27.65,7.55,Onions
308.2,71.46,19.49,7.77,Rice
1366.63,63.29,32.49,7.28,Watermelon
1050.0,54.5,27.54,7.04,Onions
1108.51,73.92,31.49,6.49,Carrots
421.77,72.79,19.57,8.49,Onions
1140.15,79.34,32.59,6.94,Rice
592.58,73.29,25.32,5.78,Carrots
701.21,72.91,21.81,6.83,Cabbage
1415.94,69.14,19.35,5.06,Green Grams
472.58,56.69,26.88,8.26,Watermelon
547.9,73.48,17.71,4.53,Carrots
546.09,73.74,13.49,7.63,Cassava
1409.8,41.56,22.23,6.7,Wheat
1220.64,68.6,16.4,4.82,Bananas
979.41,56.43,28.11,7.94,Carrots
1478.07,54.72,33.33,5.98,Wheat
720.9,62.57,20.81,7.87,Wheat
989.36,46.61,33.8,6.89,Rice
952.32,88.97,18.13,5.52,Maize
1230.61,79.0,30.45,6.5,Cabbage
1010.83,78.55,10.06,8.11,Green Grams
1313.01,46.76,15.07,7.93,Onions
921.61,53.92,33.53,6.98,Lentils
321.97,69.67,13.85,6.86,Rice
1290.64,63.01,11.94,7.21,Carrots
1292.81,49.8,22.18,4.73,Sweet Potatoes
342.92,47.22,24.69,4.76,Lentils
540.84,57.89,20.33,4.64,Kale
1383.72,68.94,19.01,8.3,Bananas
1404.42,73.24,19.81,5.72,Cabbage
488.09,60.97,24.73,7.84,Millet
493.71,56.94,32.1,4.6,Cabbage
731.45,49.34,17.96,7.28,Watermelon
915.21,68.01,32.21,6.17,Carrots
1375.86,89.06,32.64,4.75,Cassava
643.48,56.36,24.48,8.4,Beans
1483.8,74.11,29.04,7.18,Kale
822.25,48.47,16.1,7.82,Beans
1257.59,73.98,28.21,8.27,Cabbage
796.02,59.82,16.07,5.23,Millet
620.45,79.41,19.12,6.8,Onions
446.61,75.81,29.22,7.56,Wheat
601.13,47.04,17.73,7.21,Carrots
968.63,58.06,10.15,5.2,Sorghum
799.5,78.67,12.6,6.1,Maize
999.77,68.9,25.85,7.91,Onions
628.16,56.73,33.56,6.37,Sweet Potatoes
327.5,81.31,19.56,7.75,Watermelon
713.83,74.13,26.72,5.25,Sorghum
766.13,83.21,11.41,7.58,Green Grams
424.46,54.57,31.49,4.52,Green Grams
869.98,49.48,34.66,8.39,Kale
885.74,75.21,27.57,5.35,Beans
810.84,51.65,18.52,4.7,Maize
1088.19,72.71,32.14,8.13,Cassava
565.61,45.84,31.74,5.45,Sweet Potatoes
763.96,78.16,31.76,4.58,Green Grams
474.02,50.4,14.36,7.22,Cabbage
1271.71,59.65,22.25,8.29,Beans
1187.24,73.81,30.79,6.28,Cassava
1425.06,79.54,12.33,5.8,Kale
735.96,88.29,11.91,5.42,Kale
707.7,89.65,25.33,8.26,Cabbage
1133.5,53.18,15.29,7.74,Sweet Potatoes
774.57,43.93,23.45,5.54,Bananas
1104.12,80.05,29.31,8.21,Cabbage
502.45,44.49,19.3,8.36,Kale
949.82,73.73,21.1,8.13,Cassava
695.81,70.0,27.52,5.82,Sorghum
1007.19,65.34,26.69,6.5,Maize
562.72,60.06,33.71,7.86,Cassava
1263.57,66.2,28.23,7.27,Maize
409.54,73.8,28.71,6.82,Sorghum
568.11,72.87,27.59,7.8,Cassava
1007.25,89.81,32.49,7.55,Cowpeas
1247.26,79.1,24.47,6.32,Peas
941.23,63.73,22.88,4.99,Bananas
1267.85,63.01,12.11,6.45,Cassava
588.63,56.65,16.87,5.17,Peas
472.86,60.22,13.74,6.31,Onions
1327.94,42.37,31.85,5.56,Bananas
561.63,70.96,16.09,5.33,Tomatoes
499.86,68.33,12.2,6.8,Bananas
1312.51,59.79,20.75,7.14,Cassava
1286.87,41.52,16.97,8.49,Rice
665.47,72.05,10.91,6.06,Bananas
835.65,87.63,12.49,5.43,Millet
611.67,48.27,20.13,6.26,Beans
1390.46,81.63,12.22,6.89,Watermelon
534.25,65.85,24.9,6.91,Lentils
1087.05,48.4,14.08,6.55,Green Grams
1110.76,76.31,15.61,5.49,Irish Potatoes
508.58,44.38,25.28,6.6,Sweet Potatoes
1386.86,78.78,16.93,5.72,Kale
1437.72,84.66,32.27,6.26,Carrots
576.14,84.38,13.03,7.79,Wheat
438.78,81.55,25.16,6.4,Cabbage
301.53,46.85,23.35,6.08,Millet
476.54,44.2,18.11,8.26,Tomatoes
839.83,73.97,25.92,6.9,Tomatoes
1266.19,40.53,20.66,7.12,Onions
408.63,73.49,20.72,5.6,Cowpeas
750.14,74.31,10.87,6.56,Sorghum
1051.75,74.9,20.44,6.77,Rice
1405.45,71.35,10.87,6.75,Sorghum
1188.17,88.1,15.32,5.75,Cabbage
582.87,56.49,33.88,6.87,Peas
847.92,55.18,33.08,7.37,Sweet Potatoes
941.02,51.1,23.93,5.82,Sorghum
1368.32,85.53,19.09,8.46,Maize
1390.27,51.24,17.3,6.78,Lentils
1146.52,52.06,33.9,8.0,Green Grams
1313.63,51.31,11.96,5.48,Green Grams
1127.11,49.31,21.95,4.67,Cowpeas
1379.08,89.17,29.22,7.91,Maize
914.09,72.74,19.64,8.21,Rice
578.25,45.28,31.82,5.84,Cowpeas
1182.96,56.18,25.29,6.9,Lentils
1146.22,68.89,24.92,4.9,Cabbage
1191.08,57.04,20.52,5.97,Kale
1492.02,51.8,14.56,5.54,Onions
1376.49,70.35,34.53,8.15,Lentils
1152.28,79.76,13.96,7.6,Tomatoes
1481.7,71.56,24.74,7.95,Watermelon
422.1,78.98,20.91,7.51,Watermelon
1144.88,77.45,21.94,6.79,Beans
1077.26,55.45,19.84,5.12,Irish Potatoes
1487.46,51.72,10.08,5.53,Maize
1061.6,61.59,23.29,6.22,Onions
848.32,51.08,21.17,5.41,Cassava
739.56,64.77,24.84,5.68,Peas
485.77,46.36,17.81,6.01,Onions
838.04,46.97,18.53,6.3,Peas
979.36,52.79,15.76,8.14,Cabbage
1090.05,44.28,15.44,5.46,Onions
370.9,60.14,24.76,4.66,Wheat
798.58,41.19,13.69,4.69,Tomatoes
565.37,57.04,29.26,6.38,Cowpeas
1334.38,68.85,32.35,5.93,Watermelon
1142.25,57.7,22.43,7.33,Irish Potatoes
835.81,65.39,30.53,5.9,Bananas
307.41,77.7,21.82,7.02,Sorghum
362.39,70.76,13.89,4.55,Sweet Potatoes
1207.17,71.79,20.97,8.34,Irish Potatoes
662.58,87.79,17.1,4.9,Lentils
829.54,62.76,21.61,4.98,Beans
1007.7,57.66,23.89,6.87,Maize
396.21,44.75,21.52,6.05,Peas
346.77,61.44,34.4,6.98,Bananas
351.7,64.57,34.99,5.05,Green Grams
709.49,77.88,24.4,7.16,Green Grams
1444.22,70.27,21.84,8.16,Sorghum
562.45,74.79,11.45,7.86,Lentils
958.57,84.49,30.53,5.43,Sorghum
1062.9,48.02,23.73,7.65,Green Grams
636.07,61.91,16.39,5.27,Sweet Potatoes
1078.87,71.58,10.55,5.65,Millet
1473.26,78.14,32.88,7.17,Tomatoes
1433.87,85.94,21.0,6.99,Irish Potatoes
819.18,72.02,32.96,5.69,Kale
621.48,74.75,27.0,5.59,Irish Potatoes
600.82,68.56,33.72,5.99,Tomatoes
693.99,78.08,16.51,6.71,Sweet Potatoes
989.85,86.64,19.28,7.57,Lentils
525.95,58.47,22.0,5.72,Sweet Potatoes
1014.72,67.72,33.24,5.27,Tomatoes
1492.4,70.81,21.35,4.56,Wheat
790.43,82.17,14.94,5.89,Cabbage
1269.56,59.37,34.79,6.72,Bananas
921.24,78.1,30.17,6.58,Watermelon
1272.5,68.73,22.73,8.26,Maize
1148.18,41.96,20.75,4.59,Wheat
1310.75,69.85,25.1,4.72,Tomatoes
1182.85,63.86,13.52,5.31,Sorghum
923.77,60.08,10.4,6.72,Onions
864.55,66.24,10.69,4.99,Onions
757.29,89.88,32.44,7.93,Beans
543.54,89.46,25.57,6.91,Beans
839.28,70.25,30.07,7.67,Cassava
337.65,52.18,18.24,7.76,Onions
909.02,43.51,11.52,6.31,Rice
335.01,88.87,20.2,6.51,Millet
1048.48,80.78,26.27,6.45,Beans
758.18,64.94,19.09,5.17,Sorghum
322.87,60.45,27.15,6.89,Kale
1391.1,68.37,30.96,5.1,Bananas
1057.99,60.74,32.13,6.47,Cassava
1108.78,48.55,14.84,6.25,Beans
1331.52,82.13,15.36,7.79,Green Grams
1069.35,50.6,31.57,7.08,Beans
1165.65,55.96,22.44,4.81,Cowpeas
777.95,81.0,26.82,4.51,Bananas
680.39,64.19,16.33,6.49,Sweet Potatoes
433.19,75.91,11.67,4.71,Carrots
1001.9,82.8,13.15,7.7,Rice
419.36,88.8,28.06,8.42,Kale
354.95,51.8,28.0,7.87,Wheat
1193.01,53.5,28.39,7.64,Millet
328.85,59.28,24.38,8.38,Peas
1354.25,89.42,34.67,8.42,Wheat
1269.6,88.75,15.02,7.43,Maize
474.6,65.74,11.29,8.03,Watermelon
743.77,84.82,21.81,7.52,Rice
321.54,47.74,23.66,6.63,Bananas
645.26,63.78,20.44,4.98,Kale
350.48,89.76,10.28,6.22,Maize
664.01,47.82,17.19,7.58,Sweet Potatoes
930.02,44.24,28.9,5.33,Carrots
567.78,57.27,16.46,7.63,Cassava
955.08,46.27,22.14,6.05,Rice
792.66,80.23,32.63,8.17,Maize
1271.97,56.18,33.86,6.13,Wheat
576.14,42.95,26.36,5.62,Cabbage
319.87,71.1,26.02,6.28,Cassava
1489.93,66.68,13.68,7.24,Irish Potatoes
1236.19,69.34,10.7,6.9,Watermelon
443.24,72.77,30.16,5.99,Millet
797.53,41.06,21.56,4.6,Bananas
949.78,57.64,21.54,7.32,Cassava
807.8,66.46,18.54,5.48,Kale
647.78,88.93,12.16,4.62,Beans
767.29,46.3,29.95,7.19,Cabbage
582.81,44.82,17.32,8.1,Lentils
915.47,65.62,21.62,6.34,Rice
649.6,45.18,33.28,4.76,Green Grams
889.55,73.79,25.47,7.17,Maize
1412.05,55.75,11.86,6.68,Carrots
530.74,62.9,29.73,7.75,Onions
1101.6,48.78,30.54,7.42,Kale
1311.04,56.21,31.65,4.92,Beans
538.3,82.81,14.34,7.99,Watermelon
387.83,83.31,24.82,6.28,Sorghum
648.69,53.21,34.21,6.66,Cowpeas
907.6,55.97,18.9,5.59,Watermelon
501.63,55.0,29.37,7.87,Kale
1492.55,84.49,20.58,6.08,Irish Potatoes
1291.9,78.02,34.7,6.34,Wheat
1105.41,88.71,30.38,7.51,Kale
1048.95,76.66,34.95,6.27,Cabbage
803.46,72.61,12.93,6.89,Millet
1141.5,49.05,32.44,7.24,Sweet Potatoes
950.78,68.87,21.28,7.59,Irish Potatoes
1347.15,48.53,19.4,5.23,Watermelon
1217.04,78.12,30.05,6.15,Cassava
1228.92,62.66,31.65,7.02,Green Grams
1378.36,43.41,26.91,7.22,Carrots
1152.77,54.97,10.77,7.14,Maize
1485.25,54.8,25.85,4.98,Carrots
1363.13,87.41,29.9,6.58,Maize
1186.4,58.5,33.53,5.4,Green Grams
565.19,66.42,34.05,6.19,Cabbage
552.87,56.83,26.78,5.21,Beans
1367.21,85.44,18.89,5.91,Cabbage
1451.45,75.59,10.86,5.64,Cowpeas
1159.41,80.58,34.76,7.07,Maize
822.94,70.38,34.2,5.96,Maize
614.96,87.97,18.9,6.83,Beans
340.06,74.79,11.45,5.78,Irish Potatoes
663.66,46.4,31.06,8.06,Maize
1357.8,61.48,29.4,5.31,Kale
732.17,87.55,13.78,8.16,Peas
677.91,53.14,24.99,5.63,Lentils
1230.09,72.35,30.65,6.88,Tomatoes
1369.9,62.29,22.39,8.13,Cassava
1143.89,59.22,12.75,5.76,Bananas
578.37,42.15,28.0,7.89,Kale
912.73,57.88,30.88,6.03,Watermelon
1136.61,77.08,33.56,5.96,Cowpeas
631.55,45.52,18.66,7.49,Lentils
788.31,58.0,14.92,5.31,Wheat
481.09,57.31,31.83,4.58,Irish Potatoes
716.61,42.12,23.52,5.81,Maize
704.3,86.27,10.33,4.84,Cabbage
737.91,57.32,19.35,5.1,Carrots
889.46,75.4,29.92,4.79,Irish Potatoes
1261.47,70.64,12.45,7.7,Bananas
899.34,48.84,30.46,6.69,Rice
466.69,44.71,29.57,5.72,Bananas
943.13,87.21,26.49,6.28,Watermelon
1191.76,40.21,17.08,5.87,Tomatoes
859.04,85.06,33.59,5.14,Tomatoes
1262.02,79.39,19.27,8.32,Peas
311.6,44.32,10.6,6.0,Tomatoes
1202.73,45.06,14.98,6.81,Irish Potatoes
780.44,41.95,30.96,6.55,Bananas
856.93,46.6,14.28,6.85,Tomatoes
614.94,42.68,28.18,5.55,Kale
357.7,69.75,21.08,5.7,Irish Potatoes
857.08,67.0,12.9,4.97,Peas
1417.86,40.39,19.41,6.88,Sorghum
1353.25,44.26,19.19,6.46,Maize
375.84,55.99,29.63,4.63,Irish Potatoes
645.56,48.56,11.59,8.4,Carrots
1339.81,77.15,18.12,4.52,Cassava
1209.5,63.22,13.47,6.92,Green Grams
1186.73,45.04,14.51,6.53,Tomatoes
503.09,89.16,26.32,6.43,Cabbage
789.26,85.94,30.0,7.06,Bananas
1277.85,44.94,33.19,6.9,Beans
306.82,53.04,18.83,7.03,Sweet Potatoes
1495.1,56.9,32.39,5.9,Onions
384.22,77.45,17.09,8.15,Irish Potatoes
1408.19,47.17,23.75,8.41,Millet
1211.02,68.44,17.59,8.48,Kale
792.73,63.29,30.86,4.95,Bananas
1144.92,53.58,31.84,6.81,Tomatoes
952.91,87.53,10.83,7.6,Watermelon
1147.71,62.8,11.66,5.18,Bananas
505.97,54.02,21.06,5.73,Sweet Potatoes
605.27,55.03,14.85,6.44,Cabbage
1236.53,78.37,23.51,8.13,Irish Potatoes
519.54,66.07,13.27,7.44,Irish Potatoes
310.99,58.39,30.72,5.26,Sorghum
792.99,44.13,34.79,7.65,Tomatoes
507.22,57.11,17.55,7.97,Maize
939.82,44.99,15.49,5.17,Irish Potatoes
1312.06,83.23,22.22,5.05,Maize
1114.61,89.48,14.3,7.15,Lentils
539.2,49.04,31.47,5.93,Cassava
1457.53,41.7,28.38,6.22,Bananas
1473.55,77.97,25.13,6.45,Cassava
1160.78,49.94,29.45,7.22,Cowpeas
1316.43,52.95,26.28,7.16,Kale
1176.26,63.17,15.28,5.12,Watermelon
322.91,44.77,12.93,6.06,Irish Potatoes
1489.01,66.08,20.28,6.93,Rice
950.77,67.22,31.67,7.35,Sweet Potatoes
977.23,55.24,21.0,6.44,Watermelon
939.94,71.31,26.34,6.63,Carrots
673.85,60.58,14.79,5.42,Peas
703.54,77.52,27.41,7.95,Millet
846.15,55.12,23.59,8.33,Onions
437.52,67.04,14.02,8.12,Wheat
644.78,50.94,22.87,7.87,Onions
1377.94,41.39,16.87,8.04,Watermelon
1303.44,44.37,18.95,7.54,Cassava
1382.43,85.96,25.17,7.98,Sweet Potatoes
525.87,58.6,20.08,4.51,Millet
1308.68,73.39,31.85,6.67,Peas
669.9,51.85,34.86,6.08,Millet
477.9,40.91,14.27,6.62,Sorghum
1406.82,51.47,13.61,8.35,Millet
1161.17,62.33,22.38,8.1,Kale
448.98,59.55,12.86,4.97,Rice
445.68,80.05,20.93,7.69,Watermelon
886.72,52.84,30.86,8.35,Irish Potatoes
334.9,74.68,29.39,5.96,Carrots
974.4,57.56,11.3,7.05,Onions
1471.92,86.1,23.54,7.1,Tomatoes
471.95,72.78,19.95,5.66,Maize
1371.6,84.59,24.04,5.58,Carrots
891.81,65.63,22.65,8.22,Lentils
1114.43,72.6,32.39,8.47,Cowpeas
994.88,76.29,34.78,7.67,Beans
911.31,51.75,24.56,8.3,Kale
939.77,58.55,20.44,7.71,Watermelon
1330.33,66.74,33.69,7.49,Rice
1416.52,68.8,34.69,8.06,Kale
814.44,58.32,24.64,7.64,Cowpeas
395.69,66.0,25.28,6.81,Tomatoes
432.87,53.44,19.08,5.14,Cabbage
714.49,57.52,15.81,6.91,Sweet Potatoes
571.73,72.05,20.17,6.24,Maize
694.8,88.52,10.92,6.12,Carrots
739.01,64.27,23.57,7.5,Bananas
462.47,48.38,23.32,8.23,Tomatoes
911.02,62.49,33.07,7.21,Irish Potatoes
1116.87,42.16,26.11,8.02,Cabbage
587.73,45.04,12.39,6.99,Irish Potatoes
958.56,78.32,24.44,4.98,Carrots
1155.34,85.76,24.9,5.0,Wheat
993.45,60.88,24.49,5.4,Beans
643.76,64.11,23.5,5.85,Irish Potatoes
1480.54,47.4,19.67,7.49,Bananas
394.31,46.78,25.07,5.8,Irish Potatoes
453.04,88.67,31.16,7.52,Cabbage
1396.81,61.18,25.08,5.36,Beans
603.68,42.95,22.31,6.35,Irish Potatoes
1259.4,65.29,23.07,8.34,Millet
323.65,49.35,30.65,6.53,Cowpeas
1194.0,60.55,22.71,7.67,Cassava
362.48,77.11,14.62,6.36,Wheat
631.15,48.12,10.67,7.96,Kale
996.35,89.19,29.5,6.91,Onions
556.49,72.87,30.54,5.34,Rice
1391.35,76.88,27.91,5.98,Kale
1367.83,70.49,20.14,8.11,Cowpeas
574.23,46.29,32.93,5.54,Millet
1057.12,52.67,25.32,8.07,Beans
865.96,53.91,13.73,4.75,Bananas
1463.07,66.46,33.8,8.14,Millet
617.35,50.53,33.12,8.11,Cowpeas
824.01,86.72,33.79,5.25,Beans
643.56,68.93,11.13,7.3,Cassava
451.21,89.26,24.85,5.88,Bananas
405.66,45.79,23.42,6.76,Tomatoes
779.63,44.24,21.43,4.96,Beans
1257.69,57.81,21.94,8.09,Sorghum
884.0,81.49,14.45,4.81,Sorghum
731.16,53.94,13.56,8.09,Cabbage
1220.92,61.63,21.31,7.18,Irish Potatoes
462.49,71.38,10.06,6.28,Carrots
637.53,42.51,23.01,7.41,Tomatoes
409.6,83.41,13.55,5.12,Cowpeas
1251.96,75.68,13.7,7.7,Sorghum
992.63,53.53,18.23,6.96,Millet
562.06,61.22,26.44,6.73,Rice
1154.93,51.86,25.57,6.33,Cassava
1200.95,71.32,10.76,6.41,Kale
1085.17,42.83,19.27,7.71,Cassava
632.35,42.71,34.54,6.32,Irish Potatoes
1118.47,54.67,33.53,4.57,Cabbage
1333.69,48.87,28.2,6.95,Kale
1176.97,44.7,28.96,4.51,Maize
912.72,66.48,18.95,8.04,Lentils
1199.41,76.33,10.63,5.72,Tomatoes
886.2,85.51,30.3,5.76,Beans
545.74,43.77,11.03,6.65,Cowpeas
1300.16,68.15,34.86,7.43,Cabbage
1473.95,42.56,14.85,5.84,Irish Potatoes
663.08,64.25,13.98,4.61,Millet
1360.38,53.67,11.9,5.01,Cowpeas
729.74,40.72,16.43,8.4,Cabbage
528.27,79.38,23.37,7.75,Maize
657.49,44.54,16.86,4.64,Cabbage
1339.88,62.03,11.67,4.72,Carrots
1446.07,48.46,32.72,7.5,Tomatoes
312.68,66.42,15.5,5.13,Irish Potatoes
322.9,64.65,20.84,7.66,Bananas
396.39,86.95,26.7,5.31,Rice
1102.55,82.24,34.01,4.52,Maize
1328.71,71.63,15.2,5.4,Maize
1198.7,62.71,23.41,7.58,Rice
333.5,87.75,23.26,5.28,Millet
1140.08,53.42,29.17,4.86,Watermelon
433.57,66.49,33.82,4.67,Beans
1429.63,80.66,18.86,6.12,Cabbage
463.42,64.85,15.04,6.37,Wheat
359.38,70.6,19.89,8.39,Beans
1186.09,84.95,30.3,6.97,Lentils
823.2,41.03,31.33,6.49,Kale
801.73,68.51,28.3,7.49,Lentils
1364.33,80.53,15.66,6.64,Beans
1042.82,43.19,28.0,6.86,Rice
890.51,88.07,12.2,6.18,Carrots
1382.22,82.13,24.71,6.08,Cowpeas
1344.88,44.36,11.24,6.14,Cowpeas
719.78,87.14,13.4,7.24,Beans
1190.32,43.55,26.95,8.26,Tomatoes
564.85,80.29,17.92,5.99,Tomatoes
1170.09,78.58,14.19,7.17,Beans
440.58,65.11,23.68,6.2,Watermelon
927.72,60.5,11.57,5.21,Beans
478.42,54.3,29.15,5.76,Cowpeas
441.47,86.06,13.9,8.02,Bananas
1296.48,78.25,28.83,7.96,Cassava
1226.96,88.05,27.31,6.09,Bananas
1077.48,71.63,11.0,5.99,Cabbage
508.36,88.58,20.09,8.01,Watermelon
945.5,82.21,19.95,4.79,Irish Potatoes
375.76,79.26,27.42,5.82,Sweet Potatoes
1063.26,41.58,33.37,6.95,Sweet Potatoes
388.19,52.62,32.69,4.97,Sweet Potatoes
1191.76,68.89,13.91,7.21,Peas
1295.04,63.07,26.97,4.93,Sorghum
832.75,69.24,21.99,6.5,Lentils
1474.67,69.18,20.81,8.21,Bananas
782.14,65.47,17.44,6.56,Sweet Potatoes
963.08,51.71,12.96,8.12,Cabbage
1384.15,71.6,24.69,6.99,Beans
1488.05,83.05,29.82,7.79,Cabbage
